author	paragraphs	rhythmic	polarity analysis	polarity score
周紫芝	忍持酒、重听骊歌	沙塞子	negative	0.3881504373947121
周紫芝	清泉浴后花垂雨，白酒倾时玉满船	鹧鸪天	positive	0.5292712504952203
周紫芝	尊酒年年乐事多	鹧鸪天	positive	0.7067827771384327
周紫芝	春入户，酒吹澜	鹧鸪天	negative	0.18408247969313885
周紫芝	偶然携酒却成欢。篱边黄菊关心事，触误愁人到酒边	鹧鸪天	positive	0.9717900059658379
周紫芝	人别后，酒醒时	鹧鸪天	negative	0.2272623108444165
周紫芝	只乞鲈鱼换酒	西江月	negative	0.16598337812033814
周紫芝	酒肌红软玉肌香	西江月	positive	0.8661241523616967
周紫芝	酒醒不记归时节	醉落魄・一斛珠	negative	0.36627183911116656
周紫芝	拟把新愁凭酒遣。春衫重看，酒痕犹在，忍放金杯满	青玉案	negative	0.12169099361819369
周紫芝	香肌得酒花柔软	菩萨蛮	positive	0.6065532412833161
周紫芝	银浪酒杯浓，锦幄双鸾戏	生查子	positive	0.992514015418729
周紫芝	酒入离肠愁欲凝	天仙子	positive	0.993465873359779
周紫芝	酒涴粉香襟袖	宴桃源・如梦令	negative	0.3528132031059612
周紫芝	艾虎钗头，菖蒲酒里，旧约浑无据	永遇乐	positive	0.6928491264591742
周紫芝	西风持酒	品令	negative	0.2720141049514966
周紫芝	恼乱酒愁花病	清平乐	negative	0.42622301551425346
周紫芝	拍浮须要酒杯宽	浪淘沙	negative	0.45705936997986374
周紫芝	谁知江上酒，还与故人倾	临江仙	positive	0.8230120288861033
周紫芝	看到酒阑羞处，想多情难说	好事近	negative	0.1633981979444109
周紫芝	春似酒杯浓，醉得海棠无力	好事近	positive	0.8462875170666022
周紫芝	酒儿熟也，赢取山中一醉	感皇恩	positive	0.5561820609138468
周紫芝	菊篱杯酒，聊为渊明频举	感皇恩	negative	0.4875061375408528
周紫芝	病来应怕酒，□眼常醒，老去羞春似无语	洞仙歌	negative	0.07796372276102714
周紫芝	爱酒扬雄浑不管	苏幕遮	negative	0.4031452926172929
周紫芝	阑干吹浪不多时，酒在离尊，情满沧洲	一剪梅・一翦梅	negative	0.04714913702809087
周紫芝	持寿酒	千秋岁	negative	0.42865296929928376
周紫芝	拟倾浇闷酒，留取残红树	千秋岁	positive	0.7712991171317984
李弥逊	把酒与君成眷恋	蝶恋花	positive	0.9708307299825
李弥逊	海角逢时伤老大，莫辞卮酒话情亲	浣溪沙	positive	0.72002659482407
李弥逊	生愁斜月酒初醒	浣溪沙	negative	0.3745134592220264
李弥逊	却寻鸿雁侣，尊酒会如星	临江仙	positive	0.5182161786645418
李弥逊	多病渊明刚止酒，不禁秋蕊浮香	临江仙	positive	0.9951138666260291
李弥逊	少陵真有味，爱酒觅南邻	临江仙	positive	0.7369765714521339
李弥逊	醉玉颓春酒	清平乐	positive	0.937037883044611
李弥逊	把酒挽芳时	浪淘沙	negative	0.4268241655688608
李弥逊	去年春酒为眉寿	虞美人	positive	0.5182594506621269
李弥逊	十分酒，菡萏小池塘	小重山	positive	0.7858752368852245
李弥逊	高歌棣萼聊卮酒	渔家傲	positive	0.5814093576744664
李弥逊	把酒绕芳丛，花解语	十样花	positive	0.8939010712827096
李弥逊	不堪对酒长亭别	菩萨蛮	negative	0.06361509418771716
王以宁	西山光翠，依旧影落酒杯中。人在子亭高处，下望长沙城郭，猎猎酒帘风	水调歌头	positive	0.8218602816491501
王以宁	举酒一觞今古，叹息英雄骨冷，清泪不能收	水调歌头	positive	0.9960470952322739
王以宁	趁尊前身健，有酒须倾。忘怀矣，未能忘酒，相与醉忘形	满庭芳	positive	0.9625292889783381
王以宁	菖蒲酒，窊尊无恙，聊共访临皋	满庭芳	negative	0.19362375247455232
王以宁	明年寿酒君王劝，知有传宣敕使来	鹧鸪天	positive	0.9912722962368895
王以宁	饮酒但知寻夏季，不须远慕安期	临江仙	negative	0.48029821539509254
吕渭老	傍画桥、煮酒青帘，绿杨风外，数声长笛	西江月慢	negative	0.43972392582691233
吕渭老	西楼尚记垂垂雪，酌酒犹残片片霞	思佳客	negative	0.3559581125449016
吕渭老	得酒解愁烦，多病还疏酒	卜算子	negative	0.03701150668169939
吕渭老	榴红劝人把酒，泛菖蒲、对客不成欢	木兰花慢	negative	0.007455987802862052
吕渭老	酒满玻璃花满头	豆叶黄・忆王孙	negative	0.054918007260938095
吕渭老	凝愁情不展，宿酒风还醒	千秋岁	negative	0.1159347398358862
吕渭老	酒霞红	惜分钗・撷芳词	positive	0.5418616309462893
吕渭老	长怪时情狭隘，杯酒岂容我辈，不上谪仙船	水调歌头	positive	0.8651821011673079
吕渭老	尊酒几番相对，乐春花秋月	好事近	positive	0.6488444001624242
林季仲	寿酒殷勤，娇语温柔，只愁杯浅	倾杯乐	positive	0.9942883175998564
王之道	把酒对花情不浅	蝶恋花	positive	0.6065482141580144
王之道	但怪朱唇，得酒红潮面	蝶恋花	negative	0.2807982781293863
王之道	漫把酒临风，看花对月，不言拄笏，无绪凭阑	风流子	negative	0.06726827903324617
王之道	浊酒一杯从径醉，家纵远，梦中归	江城子	positive	0.9288373028289276
王之道	晚风劲，吹残酒，袭破裘	水调歌头	negative	0.11477422873213838
王之道	香薰笑语，酒烘颜色，莫逐流年老	青玉案	positive	0.7218239479132695
曹勋	酒肠判断付频斟	浣溪沙	positive	0.7331344067134209
曹勋	野馆山村逢至日，开怀欲殢酒杯空	酒泉子	positive	0.9834676630474919
曹勋	酒杯言笑里	谒金门	positive	0.6356550647665379
曹勋	人道消愁须酒。酒又怕醒后	玉蹀躞・解蹀躞	negative	0.004814894164706485
曹勋	愿上君王万寿，空伫忆、酒海吞鲸	满庭芳	positive	0.9667494549723409
曹勋	肯借横斜伴酒觞	武陵春	negative	0.3286037866684276
曹勋	兴来人事酒消磨，谁问蚊雷和蚁战	玉楼春	negative	0.05300829961533893
曹勋	有酒不曾无客醉，欢与秋浓	浪淘沙	positive	0.9844988967990127
曹勋	直须满劝三山酒，更喜持杯云水乡	鹧鸪天	negative	0.026972344258424097
曹勋	金蕉酌酒应须醉，玉指传觞岂易辞	鹧鸪天	positive	0.6687470529007726
曹勋	频携歌酒上春台	一剪梅・一翦梅	negative	0.43314806080714896
曹勋	相逢一笑，酒量海同宽，拔宅隐，玉霄寒，升举应新岁	蓦山溪	positive	0.9880766335239034
曹勋	凭寄语，南归更趁酴醿酒	千秋岁	negative	0.3520879856692707
曹勋	有人新酒初尝	清平乐	positive	0.8110877920931753
曹勋	常劝花间酒	点绛唇	negative	0.14365327951036078
吴舜选	花开日暖，儿侄竞追随，挑野蔌，网溪鱼，有酒多且旨	蓦山溪	positive	0.5644313366163548
刘子翬	草草三杯酒	蓦溪山・蓦山溪	positive	0.7076292102342688
何大圭	玉船风动酒鳞红	小重山	positive	0.7361553509066182
张孝祥	斟别酒，扣离弦	鹧鸪天	negative	0.09498715986373418
张孝祥	无聊情绪如中酒	虞美人	positive	0.5193969958594796
张孝祥	南州名酒，北园珍果，都与黄香为寿	鹊桥仙	positive	0.6655040477503295
张孝祥	离歌声断酒杯空，容易里、东西南北	鹊桥仙	positive	0.7564787738177727
张孝祥	但令丹鼎汞频添，莫辞酒盏春无算	踏莎行	positive	0.761644040684477
张孝祥	主人好事长留客，尊酒夷犹	丑奴儿・采桑子	negative	0.0443345042320713
张孝祥	我是先生门下士，相逢有酒且教斟	浣溪沙	positive	0.7288883634386206
张孝祥	对月只应频举酒，临风何必更搔头	浣溪沙	negative	0.22998741620054886
张孝祥	方舡载酒下江东	浣溪沙	negative	0.149027081563482
张鎡	酒被诗情掇送	昭君怨	positive	0.8788594653330599
张鎡	羔酒莫留残	南乡子	negative	0.3428783466886711
张鎡	不应疏酒盏	谒金门	negative	0.11384175210390457
张鎡	小槽压就西凉酒，风月无边是醉乡	鹧鸪天	positive	0.9642665088844828
张鎡	尊俎风流，谈笑酒徐倾	江城子	positive	0.8048426870843017
张鎡	撺掇酒，撼摇诗	醉高楼	positive	0.6264323402509989
高观国	看丹分宝鼎，箓传秘箧，闻重寄、长生酒	水龙吟	negative	0.011270900789067784
高观国	载将诗酒入风烟	思佳客	positive	0.8742893234027351
高观国	翠楼旧倚，粉墙重见，歌酒风流	眼儿媚	positive	0.5614376781611842
高观国	水佩仙裳，酒落烟云意	点绛唇	positive	0.8641814347984206
高观国	歌唤红裙，酒招青旆	踏莎行	negative	0.10696580234302722
高观国	杜郎歌酒过平生	风入松	positive	0.8511064307233841
高观国	花态度，酒因缘	诉衷情	negative	0.21446860317502903
高观国	花里清歌酒边情，问何日、重相见	留春令	positive	0.8548339003251728
高观国	酒醒罗浮角声寒，正月挂、南枝晓	留春令	positive	0.9890199993605804
高观国	立勋未晚，归来依旧，酒社诗坛	雨中花・夜行船	negative	0.3904307650386034
高观国	想萸囊酒盏，暂时冷落菊花丛	八归	positive	0.8989438638898068
魏了翁	天上玉颜合笑，堂上酡颜如酒，家国两平安	水调歌头	positive	0.996223871157557
吴文英	睡重不知残酒醒	蝶恋花	negative	0.04724502241307027
吴文英	酿来千日酒初尝，过却重阳秋更好	玉楼春	positive	0.9859274045941568
吴文英	雪靥酒红微笑	秋蕊香	positive	0.8794014630007105
吴文英	绀云敧，玉搔斜，酒初醒	夜游宫	positive	0.9057237858289902
吴文英	春澹情浓半中酒	夜游宫	negative	0.3001255835270571
吴文英	两岸落花残酒醒	定风波	positive	0.9122701702438452
吴文英	但殢酒，任天晓	贺新郎	positive	0.8944844022301284
吴文英	记留连、空山夜雨，短亭春酒	贺新郎	negative	0.3768265076748315
吴文英	香霏泛酒，瘴花初洗玉壶冰	婆罗门引	positive	0.8088740517365534
吴文英	风涟乱翠，酒霏飘汗洗新妆	婆罗门引	negative	0.34649521545674034
吴文英	流水曲尘，艳阳醅酒，画舸游情如雾	西子妆慢・西子妆	positive	0.994760806378301
吴文英	偏宜醉，寒欺酒力，帘外冻云重	江南好・忆江南	negative	0.16300844516166801
吴文英	正蹇驴吟影，茶烟灶冷，酒亭门闭	无闷	positive	0.7089366357213387
莫将	赏酬风景无过酒	木兰花・玉楼春	negative	0.49591450511621704
莫将	醒时分付两三枝，酒后忆君清梦到	木兰花・玉楼春	negative	0.45929438879089446
李纲	烛兰缸，呼童取酒，且图径醉	永遇乐	positive	0.780163880123817
李纲	映水酒帘斜扬日，隔林渔艇静鸣榔	望江南・忆江南	negative	0.14196420478931104
李纲	幸可山林高卧，袖手何妨闲处，醇酒醉朋侪	水调歌头	positive	0.9998068586782589
李纲	酒初熟，招我友，共一杯。尚有一壶酒，当复为君开	水调歌头	negative	0.08966584944425204
李纲	老饕嗜酒若鸱夷	江城子	negative	0.19552230534938297
李纲	新酒熟，云液满香篘	望江南・忆江南	negative	0.29721561950076403
李纲	林下客，把酒挹孤光	望江南・忆江南	negative	0.3294062827629334
李纲	半醉佳人酒未消	一翦梅	positive	0.5202999772571807
胡舜陟	短棹峭寒欺酒力	渔家傲	positive	0.5456344584687775
李祁	同饮酴醿酒	青玉案	negative	0.20438354400150982
李祁	渡江桃叶酒家垆	醉桃源・阮郎归	positive	0.9640629736401873
李祁	但是人家清酒瓮，行处相逢	浪淘沙	positive	0.6785145013378138
杨景	对酒当歌，追念霜满愁红	婆罗门引	positive	0.8487578651772576
蒋元龙	休歌金缕劝金卮，酒病煞如昨	好事近	negative	0.06720825874920378
张方仲	曾说年时，花间把酒	人娇	positive	0.634875049735199
程过	对酒渐惊身老大，看花应念人离索。便好折来和雪戴，莫教酒醒随风落	满江红	positive	0.973470936295258
曾	剩收芳蕊浮卮酒。荐酒先生眉寿	调笑令	positive	0.9800061098913938
曾	酒美	调笑・调笑令	positive	0.7504381494872346
张纲	风光好处，恰是小春时，香泛泛，酒醺醺，一曲歌金缕	蓦山溪	positive	0.9888813479286956
张纲	酒劝十分金凿落，舞催三叠玉娉婷	浣溪沙	positive	0.7861582326593405
张纲	眼眩岂堪花里笑，眉攒聊向酒边开	浣溪沙	negative	0.1774676182364685
张纲	休辞酒，从教醉舞，踏碎花毡	绿头鸭・多丽	negative	0.25030378360656513
张纲	把酒祝君长健，相随归老吾乡	朝中措	positive	0.9963631408367638
张纲	莫遣酒兵相向，愁城生怕频攻	朝中措	positive	0.7681619863378464
张纲	寿酒满斟那惜醉	凤栖梧・蝶恋花	positive	0.9409511232928188
张纲	酒入愁肠应易醉	凤栖梧・蝶恋花	positive	0.8140701019902239
张纲	台馈颁恩，内酒当筵劝	凤栖梧・蝶恋花	negative	0.23174530244928526
张纲	只恐酒阑催暮雨	凤栖梧・蝶恋花	negative	0.07155296771272923
张纲	老去不禁卮酒，奈尊前春色	好事近	positive	0.9255718348130593
张纲	酒杯红浪生	菩萨蛮	positive	0.8254986758604709
李清照	不怕风狂雨骤，恰才称、煮酒残花	转调满庭芳・满庭芳	negative	0.08931620634996373
李清照	浓睡不消残酒	如梦令	negative	0.04899405781013377
李清照	香消酒未消	菩萨蛮	positive	0.5307009749867897
李清照	今年瘦，非干病酒，不是悲秋	凤凰台上忆吹箫	positive	0.9992877589345973
李清照	忘了临行，酒盏深和浅	蝶恋花	positive	0.8501362791811116
李清照	酒意诗情谁与共	蝶恋花	positive	0.9042789753453244
李清照	酒阑更喜团茶苦，梦断偏宜瑞脑香	鹧鸪天	positive	0.8937469898626234
李清照	酒阑歌罢玉尊空，青缸暗明灭	好事近	positive	0.9044706521657123
李清照	酒醒熏破春睡，梦远不成归	诉衷情	negative	0.12347115708545164
李清照	断香残酒情怀恶	忆秦娥	positive	0.9117449056308182
李清照	险韵诗成，扶头酒醒，别是闲滋味	念奴娇	positive	0.9988639713762302
李清照	来相召、香车宝马，谢他酒朋诗侣	永遇乐	positive	0.9560541453704988
李清照	酒美梅酸，恰称人怀抱	蝶恋花	positive	0.7797826495757739
李清照	三杯两盏淡酒，怎敌他、晚来风急	声声慢	negative	0.03855273680513316
吕本中	一杯浊酒两篇诗	西江月	positive	0.8729524580822083
吕本中	酒罢悠扬醉兴	西江月	positive	0.9909275344758877
吕本中	中酒心情浑似梦，探花时候不曾闲	浣溪沙	positive	0.9940728122124926
吕本中	使君如酒醇	菩萨蛮	positive	0.9645506443184618
吕本中	对酒为君欢。酒杯嫌未宽	菩萨蛮	positive	0.6967129185800252
吕本中	说道觅新词，把酒来相就	生查子	positive	0.7212028007644148
吕本中	问此春、春酝酒何如，今朝熟	满江红	negative	0.4984731746994706
吕本中	十分斟酒不推辞	浪淘沙	negative	0.32193684157878666
吕本中	离觞洗别愁，酒尽愁难尽	生查子	positive	0.7633535152298234
吕本中	人分南浦春，酒把阳关盏	生查子	negative	0.29197399220556175
向子諲	欲将尊酒遣新愁，谁知引到愁深处	踏莎行	positive	0.9997673541392654
向子諲	飞云多态，凉飕微度，都到酒边歌处	鹊桥仙	negative	0.27530265594773684
向子諲	酒醒情味却知麽	浣溪沙	negative	0.34330201797202264
杨适2	有情歌酒莫催行	南柯子・南歌子	negative	0.21957460197084455
沈与求	消磨万事酒千锺	江城子	negative	0.4387535824903145
蔡楠	病酒厌厌与睡宜	鹧鸪天	positive	0.6214829877715887
蔡楠	将军高会，翠鬟争劝尊酒	念奴娇	positive	0.8424313246069727
蔡楠	故人惜别，却酒更清谈	满庭芳	positive	0.5524177319231958
蔡楠	当年尊酒屡迟留	摊破诉衷情・诉衷情	negative	0.23192207632466
宝月	酒面融春，春满纤纤萼	鹊踏枝・蝶恋花	positive	0.9970028339275033
宝月	酒醒处、残阳乱鸦	柳梢青	negative	0.2812936043215568
南山居士	当歌对酒，如痴如梦，欲笑啼痕先落	永遇乐	positive	0.9948225715748533
李子正	酒醒更阑梦断时	减兰十梅・减字木兰花	positive	0.6672085704043261
房舜卿	千锺玉酒，休更待飘零	玉交枝・忆秦娥	negative	0.12704790885279815
郭仲循	何如相傍玉楼人，芳酒绣筵红烛夜	玉楼春	positive	0.7212633627184424
洪皓	兀坐书堂真可怪，销忧殢酒难赊	临江仙	negative	0.2938104424567094
洪皓	千杯鲁酒何曾见	渔家傲	positive	0.7941325297221422
洪皓	把酒挹幽人，仰止七贤高趣	忆仙姿・如梦令	positive	0.9549510066389152
蔡伸	月下一樽芳酒，凭阑几曲清歌，别后少人同	水调歌头	positive	0.5414828052614875
蔡伸	酒晕微红衬脸，横波浸、满眼春娇	满庭芳	positive	0.9963196046117364
蔡伸	两地离愁，一尊芳酒，凄凉危阑倚遍	苏武慢	positive	0.9576144700523397
蔡伸	酒醒敧粲枕，怆犹有、残妆泪痕	飞雪满群山	negative	0.1204732833173261
蔡伸	晚来特地，酌酒慰幽芳，携素手，摘纤枝，插向乌云鬓	蓦山溪	negative	0.0207520941072874
蔡伸	玉笋持椒酒	蓦山溪	negative	0.25172085957512425
蔡伸	男儿此志，肯向死前休，无限事，几多愁，总付杯中酒	蓦山溪	positive	0.9600748798030478
蔡伸	酒力融春，香风暗度，携手偎金缕	念奴娇	positive	0.9815891583952833
